,predict,actual
17301,29992.839834426344,24680
19467,52813.50474996882,60466
23685,24930.903381339514,27148
20343,7313.042719788472,6170
6088,38975.408843254176,41956
18239,33951.274486277434,35786
18969,9962.182030459147,9872
6889,30510.510577903333,30850
24430,1380.631525461732,6170
15502,32573.5742678132,33318
2669,41288.961451394585,38254
2147,20981.185852731098,17276
24490,27462.79140328529,22212
22244,8239.318908730078,8638
14996,32501.75512048524,32084
5741,31825.19286127919,27148
1566,34802.8810782443,30850
8052,15553.550781408585,11106
14145,12654.78886715861,16042
457,21193.727862438456,16042
4263,31333.67022304656,37020
20587,54432.80825591003,64168
20235,19790.697002972283,19744
5554,19024.900251243147,22212
21092,30922.233962893602,30850
19661,14265.779154169446,14808
17665,9278.992026911303,7404
24917,20757.999059901405,18510
23510,29986.817755810378,35786
7921,27905.640252311776,30850
2238,41968.80451670436,45658
953,8017.478571548126,9872
8712,22894.350136364257,23446
5142,11424.75238543816,9872
7678,37680.78321413343,30850
14195,27685.77067943797,32084
24086,24596.177954306597,24680
11871,6864.157075908963,8638
2910,18621.795990241062,22212
11583,42591.37361438184,43190
23465,38643.92142993899,35786
21890,36839.39129345141,35786
7913,40685.72802202354,38254
6213,28397.417126431854,28382
3684,7560.150614243633,8638
13466,29407.988002695194,24680
20168,43433.52816450303,38254
8119,23425.1062959177,22212
21636,6996.119173324513,7404
14653,24222.26691813308,28382
17274,34617.873206520184,34552
6558,24113.141213350224,20978
12576,35427.43945093825,32084
4029,26818.873821124755,24680
20096,40272.37482623938,41956
6075,44212.71561623103,43190
19653,36657.109909563165,32084
21028,23071.135951208285,20978
4390,35558.88870902193,34552
17293,63223.15016950671,65402
9194,21745.039499172664,17276
18727,35428.90404517902,37020
21440,41248.32383803665,39488
20890,34881.9670599261,32084
5521,2907.332416295393,7404
599,53052.632920463235,56764
21165,7316.5874987686,6170
24888,38390.526599820994,32084
9869,54910.05030909956,54296
21499,10096.10936710144,9872
8780,46806.761076979135,40722
11917,38145.69646314235,38254
8422,30081.810303072274,25914
23500,3572.0805252836317,6170
11389,25075.798308339115,28382
24301,28681.303304583485,33318
9337,14742.856463885437,17276
5760,30697.72048425568,27148
64,31889.454831068666,32084
19914,45185.32087461592,49360
23115,37524.32182370549,39488
4920,28389.642128780015,24680
6244,25318.50206503783,22212
11884,29538.160100815137,28382
16381,51124.46488815958,48126
9826,21575.751109628305,16042
7761,38212.5368355127,35786
24684,4813.8024600613035,7404
19366,21262.835038551522,16042
15861,49375.99619201533,53062
4946,17700.401406441546,13574
836,7881.5429232171655,7404
18015,38386.05792882363,40722
23076,-663.3408340024635,7404
5485,32175.4576501908,34552
16506,16717.22429737687,20978
22735,33678.03051566821,33318
16054,21899.92268181012,24680
9692,33289.44358597964,29616
16,11173.87520886332,14808
1650,-1873.2562846284873,7404
61,46633.251688308665,54296
1916,40844.562031652415,38254
19442,30574.829232895798,28382
17485,28853.89331604661,33318
5938,14974.645146226852,12340
11680,12195.98433681939,9872
5237,11057.440505778864,9872
18943,16846.60849595737,18510
2657,15970.71385963629,17276
5378,47323.898623112924,49360
6817,34707.38915736816,32084
13043,9823.448355136981,6170
19838,22138.69417706527,19744
16356,51316.1155350279,54296
3309,37840.76105265262,39488
19605,34907.57387395736,32084
21950,24579.2268835418,25914
22407,26129.004227969443,23446
24886,24890.84084854301,22212
3488,28382.1211624897,28382
8283,14000.068398017434,14808
9646,34666.1586093978,35786
14076,20871.30292820177,20978
13265,36223.27952842288,35786
7273,20929.797539527553,25914
3559,44190.35312592934,48126
11534,17065.332182117476,14808
5323,17708.42189715369,13574
20858,1856.1809657816548,3702
21604,26410.281363032802,28382
17809,40868.76260029555,45658
17772,16159.159962633614,12340
3665,56911.79726668922,54296
6609,19962.201608474443,14808
17547,17940.836631413556,19744
11612,24741.05511986983,25914
7735,26524.674043433904,23446
4502,35834.88284109538,41956
15530,50611.781459694306,59232
12227,33455.822312578064,27148
21866,32849.2713583987,34552
7867,49615.86382808632,50594
18815,27550.679114136317,23446
18952,37374.28446722773,38254
18608,18663.138279791874,17276
11217,13990.66054157653,8638
19349,42776.970584675175,38254
19743,24564.076011977544,28382
19737,29260.113907038303,30850
22041,3990.892778287972,6170
15917,37744.08590540363,41956
19484,28953.392812286653,29616
4663,3703.6411762338366,7404
20621,22969.06351722264,22212
22944,37276.55337506354,38254
4637,24208.37728524967,24680
16430,24334.10030969961,22212
16559,12291.089382105803,11106
23349,6046.448097440545,6170
1994,37252.484110698875,37020
24583,43731.02857034223,39488
23873,36223.56957411359,38254
11880,38539.48815017435,38254
519,34989.64317042133,41956
23066,17549.4543280155,19744
6248,31115.314811356242,32084
23622,45582.05543122672,45658
6682,3266.764423828231,6170
5224,26913.112295075152,25914
19598,24365.757124926015,23446
14038,33877.17692418001,37020
14019,55009.284203646166,59232
6020,32191.842706961637,28382
3420,56557.6973118794,60466
13175,19644.64865733067,18510
12666,36903.57677518534,34552
20395,22936.34227224791,25914
19868,20766.737382015417,16042
5463,14749.270853611197,16042
22394,36781.53077039073,32084
9569,51154.61471509065,53062
65,41323.811930859454,34552
16123,23979.024763814443,24680
5857,50017.796559439696,51828
24042,35877.680525831805,30850
9196,8322.982500981896,7404
5321,21300.017760972733,24680
11566,29043.513714037792,30850
3549,25863.7310925381,22212
15493,54559.07560172322,64168
14852,37092.74117584088,39488
9789,11000.632849447784,9872
589,31087.993457832657,25914
5982,21041.71751556536,19744
16216,55674.66743048077,62934
21744,34857.50998156764,32084
23629,27922.55829951689,23446
6673,33606.96172484147,30850
7342,55788.05811587692,57998
12223,5953.157803140733,7404
24324,35023.03816593493,37020
14239,32645.97099575463,29616
21558,4214.810667308793,8638
4493,24816.443491113285,23446
4664,27210.611736436098,25914
5682,42742.42311576837,44424
17706,60524.0229109325,59232
15010,8107.420137387217,9872
208,5319.007296302367,6170
9807,21592.25034316205,22212
9587,25028.982326745427,24680
11736,29990.034531862802,32084
2890,15746.680576316121,18510
11139,30154.758527734524,30850
5116,14755.144954088937,19744
13377,16373.553989503944,18510
18633,4301.955718393744,7404
24232,33261.22030481568,35786
22252,33516.27422360089,34552
4984,27311.419225043617,28382
11319,4095.851395670511,6170
6045,25628.809043177604,29616
17528,25569.310428401917,20978
12231,33815.812650758824,30850
12573,23200.894389284884,25914
17139,39821.205210811306,48126
18996,9066.79149908441,6170
481,33648.350845688896,32084
2223,20805.99653929928,18510
13061,32102.128157122097,34552
10803,42199.439712709354,39488
9644,35132.387709712435,35786
22125,20919.345844682684,24680
17243,54654.279954684316,51828
8296,36308.3550644917,38254
11353,55742.71796232133,64168
6935,41144.24832730826,40722
9094,26581.0678013748,24680
12592,10722.502286738718,11106
24938,21663.992651549714,19744
7503,33121.92595007412,29616
9269,29106.516951813257,28382
18786,33876.56570165616,30850
798,22742.851809072075,22212
13260,26612.645393877152,20978
19672,61114.87194387417,60466
4139,28139.02469710646,30850
20682,8258.11532061368,8638
2778,24656.212071754802,20978
13064,25126.359975915315,23446
21954,46984.47045785797,49360
12346,26992.56911076739,29616
19731,10239.570252479794,8638
13139,5719.10481176859,17276
16052,40917.138646495536,39488
7540,29273.13395600403,28382
10708,39827.91129775599,33318
5166,58597.01967118982,59232
15691,14936.268856909643,12340
21296,36118.40274908088,38254
19771,37480.15035163729,44424
10991,445.41060279242447,3702
11655,27907.114857850378,28382
22039,39698.008919466214,37020
16916,50011.00722177884,51828
24084,17529.22314010674,22212
1787,38838.37769594292,34552
8915,23765.173328406643,27148
22756,39284.70074099793,34552
12825,24379.520996594372,28382
4115,32914.27358893813,25914
4819,18603.608404013437,23446
17974,37541.39778643249,30850
15264,11199.114036939456,11106
21447,44249.30886349638,45658
4711,17191.878661144743,17276
24064,28907.56278926421,29616
10186,38600.43836128205,40722
19616,55320.084240723256,62934
6768,48686.13264226889,50594
1636,43807.373943954706,39488
4608,30956.081575023767,29616
3864,53000.15380933994,61700
7976,51067.6597336992,61700
8759,28864.330138225232,30850
1235,20494.00382274843,18510
9521,38339.764428713956,38254
2670,33209.04716137303,28382
7238,61591.945716547154,59232
8186,30096.93597832854,33318
12210,33316.49384650079,37020
9424,18703.566492468548,23446
13783,57222.4069908713,59232
20633,28881.488996254095,25914
19943,25904.03726670324,28382
14437,44235.02945362392,50594
18864,30611.456450065652,33318
14094,19714.50736113372,22212
7084,40211.74039025957,39488
16748,12777.966815765005,9872
11261,5268.772818261728,6170
22541,9795.42509515271,6170
18824,33694.07890010636,33318
4168,28964.354134409306,27148
11053,7581.1121607416135,6170
12252,35087.90093326745,38254
23441,34748.533663114446,35786
12255,44835.08245880468,48126
3818,39888.326619870575,41956
2232,15120.066760632713,17276
21342,12622.51942818907,9872
3182,23353.313018912893,22212
24475,37139.17078416039,38254
20390,33202.62875908543,39488
18682,41691.4051580917,39488
17375,51314.81744154898,60466
15023,19295.488175830957,14808
11484,37509.18793013287,35786
771,7549.45131572446,8638
8627,26415.89169149009,24680
13351,19058.34100399263,14808
22786,53371.86565596791,48126
11033,38274.79149060852,43190
18913,23530.39832963497,27148
8225,26531.802978905383,28382
393,3422.851323269024,4936
2043,5588.176657429163,6170
10101,8303.11727439473,7404
24309,21684.9766821944,20978
986,26700.81388727923,29616
10390,17709.61364671345,17276
22753,41204.87678693225,38254
12419,33832.43619617929,35786
9735,50800.141385835814,54296
17984,31663.084444809418,28382
5187,28770.21435641653,30850
12364,11678.819984172109,11106
14089,30458.87919070664,24680
13156,12700.888651612006,8638
16631,24740.643687714386,24680
1002,37733.39158576711,40722
19360,35867.40326533011,37020
15533,17055.60715526433,19744
17262,32400.11849243972,30850
11425,57477.941615758726,59232
23554,39054.566519171334,37020
10765,42543.22749898523,38254
23889,21728.5267582105,20978
3522,25021.760873659587,22212
791,53927.40599130372,50594
3984,44270.15021594851,48126
14870,6487.342970780797,7404
12749,42980.14741451954,40722
19553,25025.70759997851,25914
15038,5926.197941734899,6170
22611,56599.0350410346,55530
24403,29196.144991704125,25914
5036,19385.84986732591,23446
13717,14101.714140653261,18510
21814,32440.162054314125,29616
9622,41327.01746953271,39488
18487,14575.909951571713,9872
24549,36234.72155587071,35786
15908,1332.1095612314975,8638
137,12701.024869362413,14808
12955,20976.196920820523,20978
13150,35236.89179951651,30850
11483,30629.575698531073,27148
19676,31802.438396673202,32084
3444,55386.77694894669,54296
14727,26010.203415791162,23446
4976,24770.999542858888,27148
6498,29418.488937666476,34552
14576,23573.395861810757,19744
17755,16460.706130446757,14808
21684,-1738.5997803201353,14808
18900,25960.22058891996,25914
196,19974.85357662379,17276
10206,32029.26154492927,25914
4658,15268.038281908985,19744
4112,19928.69459224148,17276
19113,60392.94307191009,60466
6737,4277.358717618332,6170
162,27494.005510565956,28382
10262,24864.121510356337,19744
17841,23168.876349904225,25914
14587,19770.96860692549,24680
11741,6713.492547365229,8638
18895,28224.096542995896,30850
17080,39037.25777485686,34552
2795,7403.761551827264,6170
16675,12559.8203141745,16042
6484,11699.083075949702,12340
16152,40949.813901628426,45658
15576,30925.40280837401,28382
10628,6244.512857822905,8638
19858,38055.18405502044,37020
16162,38774.577281301,39488
1547,33032.272690296406,29616
14419,42767.535833518894,39488
6621,16061.741943169844,9872
2705,36664.20090919225,39488
5165,24156.097410794537,19744
4843,27388.46384988879,33318
8614,31496.83389488271,37020
18934,49409.28962576225,51828
1911,31859.742009580666,27148
15593,32591.934566745844,28382
19538,34297.85692357794,37020
22907,9576.984003256039,7404
13178,13981.325758428946,7404
7584,13530.605592406446,8638
20407,12640.508213375319,11106
706,24795.150940905572,18510
74,21564.351082921963,20978
14765,27797.77498231026,28382
9933,8342.951258120906,11106
23648,23481.867293886236,25914
22195,5729.635337487072,7404
21422,55373.669204619495,55530
3403,8401.454843757569,7404
20779,4421.086450577615,6170
4910,18977.751494813783,17276
19261,40725.414944813994,37020
15284,12375.207520752416,8638
10131,25087.500676613476,25914
21222,16669.742944303074,19744
15722,30190.365142463987,29616
15517,18524.551509263776,16042
6974,20747.287706316816,18510
7763,18941.20775404934,20978
17009,36368.7521740408,33318
516,29183.17837137283,28382
7046,23596.224009658854,24680
21402,24782.299185939068,25914
17010,43495.2202877059,40722
19411,29303.28115913835,30850
8532,11516.678053752228,6170
21344,19948.744315493735,20978
16458,8922.026707138171,9872
16765,31584.92677068224,33318
16970,17942.513093074595,14808
17479,55774.88338434877,54296
2052,27179.189769953286,29616
21967,27333.896470970594,30850
18,44585.18339076168,46892
17844,32894.64624320087,38254
9480,19304.915593835707,14808
4011,22752.222390949006,18510
8120,36574.37443930481,32084
21518,48314.57982458887,51828
18397,27362.86384716427,30850
24909,28580.12656602094,27148
16823,35100.771568268836,38254
214,30183.76729729732,33318
24054,40135.435069397194,40722
14034,29461.768346475033,25914
21329,36442.430369903836,34552
20665,29348.06949763851,25914
11792,6197.700155363093,8638
24119,42095.01931835292,40722
3372,25705.43540373279,28382
22083,33817.80002103877,34552
22296,-2362.519461558295,9872
5951,17065.47206801887,13574
16306,6637.01872441975,7404
21101,23435.675487381075,22212
23990,16298.96988810835,18510
7174,37497.52581696331,40722
6209,8712.828052424771,8638
14674,42415.440406238195,38254
19773,30253.18726706122,33318
15309,23331.144969216002,18510
12941,50065.60480532245,54296
23643,28541.40548052172,23446
4382,54558.40669687594,62934
17595,31027.462324647466,35786
9061,40267.71641910505,43190
10644,44438.379724224375,43190
9348,42427.11790990703,43190
11629,40438.1483447344,37020
17271,30335.16641712005,27148
12673,22311.872713315166,22212
8449,58718.58583815239,65402
9769,15218.123918216343,17276
19855,21835.046366108876,23446
12549,14501.081046393312,13574
15120,48021.79001477617,50594
22950,28974.37594331769,23446
15008,20011.929752976514,17276
10853,40580.402631869685,35786
20303,31114.378359578455,25914
23501,27689.75687840663,29616
24958,44439.94814189496,43190
24238,41076.90763366886,37020
7199,26083.871713485045,22212
13961,10188.24712553554,9872
799,45471.91117779886,48126
4793,5547.377981440124,7404
16908,31598.983922939417,28382
15202,20976.764677308292,16042
14061,33556.997623184914,30850
8541,43751.76244766363,43190
14687,41680.11223175643,34552
16422,38417.508915071216,34552
19902,21870.52014041698,23446
1173,30806.887739286056,30850
4672,18964.20243300446,18510
13847,46273.162883110344,51828
6914,29338.21919665352,29616
18420,33420.18199888858,30850
1136,33568.76359899397,39488
15804,30246.92499168501,32084
18659,-75.88451034434365,6170
3015,5677.249472334906,7404
16365,35122.25480841776,32084
7322,33771.19519441798,33318
14099,32764.241234926532,34552
16255,40827.41987298459,48126
7846,29428.433796974296,32084
12140,10053.786839871018,7404
24044,39423.8313195641,35786
495,19252.353013098873,17276
23264,37203.4022472318,34552
15562,14785.99442040435,18510
24587,39105.590210019844,35786
12692,39569.426170293584,34552
24499,17641.26679388727,20978
16033,59932.59027304583,62934
3634,24334.970105752087,25914
23214,29832.284471805557,29616
8556,12913.344506410298,11106
2054,50977.30149333636,51828
17159,17808.729952546513,22212
5129,8217.077486101154,9872
8122,30527.58915586868,30850
15982,26656.773302934984,24680
2294,34008.894592394456,35786
5503,48091.02409731406,45658
380,30156.44456235783,34552
4172,42190.58405677241,39488
1317,46713.17947332577,51828
641,-1795.0232623372522,7404
23283,21494.615016919775,22212
24247,8994.731749854018,6170
8870,3848.5932119495747,6170
17736,37073.00506872315,32084
2241,32104.41348544188,30850
6701,58707.75722440437,59232
2359,38044.45164717606,34552
5750,12324.550076073961,9872
5297,32503.05497412063,35786
19110,16612.274249715396,13574
9279,22748.804440655556,28382
995,38207.947456848065,35786
5261,30020.321259806118,29616
17901,11107.487852561151,8638
24928,24467.24695222349,22212
16997,31971.727548812774,27148
19111,42110.82458526567,50594
9757,37014.99909538986,40722
22678,11061.399108995796,11106
680,14812.801901745686,16042
2508,26187.623596810387,27148
5044,26606.366302222017,29616
21371,33538.96147062406,34552
6802,32565.05893129349,38254
17962,24427.21167893768,19744
21805,5739.208466853249,14808
10746,18943.564646754203,18510
13174,7909.141140479462,7404
8987,51575.47505589279,56764
14292,27521.011478170924,22212
11745,10972.047213218835,9872
16981,29883.469245363503,33318
6745,36554.738912985355,35786
3273,31908.617901642057,33318
10857,11639.721908450349,6170
10822,31427.174576778416,37020
23163,35768.52193705427,33318
1550,11882.090267117626,7404
4379,9460.994693240209,8638
10370,38937.10479947411,41956
16169,40049.876528187655,39488
16116,49718.438233218345,45658
4632,29242.464424270565,27148
19863,61312.02752379609,66636
10627,6401.753367250549,8638
4691,29589.816617072778,33318
8816,-89.22168298705947,7404
22769,16894.029854734115,18510
22605,16500.212692701618,16042
8589,10126.765557834009,8638
823,23457.52608735377,24680
24096,19263.535617372094,16042
17680,36859.29747702245,38254
2518,41875.73832057814,39488
19575,35708.003152494435,38254
9739,34733.36541934869,35786
13122,29382.00283916833,23446
23065,14761.317889876027,16042
24008,14292.813124682216,8638
7544,25176.21224530499,25914
18758,24647.896345775116,20978
3232,31748.51231034962,34552
15015,18388.995331346014,20978
20767,32081.40875186765,27148
6078,27432.12275669765,25914
16534,21936.460006630383,24680
5284,16784.04693584673,17276
24568,31744.76774500805,30850
10573,5313.104067830916,3702
18120,44044.49733358905,43190
14665,14085.64707763119,12340
6723,29967.84242449677,33318
13948,22530.916099838134,23446
22235,8883.250015210257,7404
14053,57049.674580436156,61700
24147,29046.588700630964,29616
4808,38912.28281917871,38254
4148,16445.032349318448,11106
6983,42921.9843446522,49360
22366,18690.13978637437,23446
19384,14381.453753954616,14808
3748,18325.51805815378,16042
23258,15452.11174080901,18510
11657,35173.939808479714,29616
19819,16843.220435463667,17276
11005,42604.620121271815,39488
8252,26131.287371439885,32084
7194,34576.588447163,35786
24665,39338.324144800696,38254
8835,48515.56181572264,54296
2655,33197.57677582849,32084
2239,39660.08289298838,41956
16290,29915.723860325365,33318
5823,33112.69135165668,30850
23762,62805.21199447838,62934
16319,38629.721427068725,33318
17940,10138.330057928688,11106
725,27308.635486085364,23446
10792,20639.88815562075,17276
2429,35074.71483693781,30850
12222,23933.16767660364,27148
3358,11631.303256228643,8638
10927,39419.782001952066,37020
6631,21273.649194943828,22212
19945,28075.34761502617,24680
1996,22590.55151773311,17276
12229,11972.345493257431,7404
2391,25024.506415432188,25914
12304,30669.16462614996,27148
5048,20233.0399851694,23446
5853,30025.14157625243,25914
4035,55828.981840273904,56764
20434,-1090.5970917289142,3702
16735,42369.73593568156,41956
5356,42871.10426536409,37020
4297,43214.60577844737,43190
15294,9410.697240505624,8638
21079,33707.3164160008,32084
19351,37434.55477241866,30850
14928,37739.276365782185,38254
21592,8150.901047035721,7404
13469,-1022.3241825156729,3702
15373,54723.45161901362,60466
9798,31869.987667666053,30850
13115,21402.020063497737,16042
10060,46458.791902860554,49360
13321,51481.9632384553,57998
5253,55902.499098688844,56764
6423,35148.79671638507,39488
15497,25666.61505699137,27148
18310,18174.32203560746,18510
11582,15518.87442768043,17276
2614,39782.214223354946,35786
17388,35238.58052556154,32084
1495,36114.802556473056,39488
7368,32276.272261857906,39488
8245,49596.55793432993,56764
13048,43777.06071687114,48126
4960,37719.30223650565,35786
18954,23062.45562338626,24680
6722,33016.9473848292,32084
18889,35091.81668642681,34552
5075,7192.045994172504,7404
20080,27992.852382474754,28382
22355,19469.976509390734,23446
21132,34729.21259986245,32084
14123,14188.807092278626,11106
18537,54157.13667415726,53062
14813,5044.4369670623655,6170
21404,36369.99720628731,32084
17096,22386.44896614193,24680
1984,14611.178252819253,16042
17258,28623.345072354707,23446
23152,49789.28936878519,51828
15441,25955.67729025759,22212
1321,41601.00606100777,39488
17720,42806.51992768567,43190
5778,41146.58496127591,41956
21397,43753.17977114653,44424
23896,49230.027787142506,48126
22734,24147.361497777703,22212
13720,31820.025102569914,29616
4166,41143.64986159094,39488
1441,38425.95619765974,39488
555,4494.905688872,6170
2462,33751.15551228805,38254
3900,39664.40617462722,39488
10279,20117.797167016124,20978
21347,28700.652898789078,28382
748,38440.90263208766,44424
13830,17202.415627948394,19744
12794,11580.208588007452,6170
4718,39586.17462481013,37020
2784,38343.36100848754,38254
17462,13026.470811924813,12340
21823,35362.76120512845,38254
2416,39024.71388323541,44424
17314,30666.883331841007,35786
10720,17524.60534478072,17276
717,16416.77326215252,19744
24840,36204.62389247339,37020
7876,24827.978434363467,23446
8487,30589.228476828353,30850
3640,21746.965796942357,17276
3855,24067.52380985028,19744
1675,52232.492025230196,48126
16638,24260.112169232067,25914
4368,56054.78519393597,56764
15721,46949.48716669713,45658
24482,16152.794988609716,18510
13934,26176.959550000967,19744
1579,5230.689451146098,6170
6317,26864.09674716732,28382
8738,35194.057495046625,37020
20749,16657.291452713187,17276
16711,50241.081759418055,50594
700,43547.8538303972,37020
18250,33247.11305024182,38254
6289,10637.2696500816,8638
6671,5651.236143191996,6170
1474,10354.748838714988,6170
3415,42089.98363010681,41956
21616,38472.404912153535,38254
7401,5639.183957413361,6170
308,6648.40633796438,8638
13220,26259.82957084618,24680
23988,12883.477103168658,9872
4137,23932.672259094987,23446
4840,27976.140624161926,29616
17087,18589.232304355006,14808
15664,23920.30127204136,18510
24367,38974.1884649069,35786
1832,4140.363826832311,9872
8960,10225.716770497645,8638
18240,19436.6704759688,14808
22129,16283.311311775393,13574
14667,15369.57054585576,19744
6330,37541.13832682492,40722
21677,16265.879531843862,14808
1726,38625.36385815249,37020
14493,54524.85219436322,53062
10701,41393.14786308212,39488
4152,20310.843688972425,19744
23158,11737.822188987706,8638
16375,40073.412238212826,38254
22663,39959.28141593945,34552
19038,23609.125991040295,24680
1670,29828.917682339474,29616
15932,9448.256327596546,12340
10968,27900.91864937688,27148
22155,37591.79569602365,34552
6161,9261.999793206409,9872
15827,36709.400252120664,37020
3502,24993.724896420128,19744
19195,30594.586759891692,28382
15133,-1389.5196407004223,3702
15111,23084.03670631256,24680
2575,4343.219526652037,7404
13293,27373.12980076828,29616
8834,38129.96042986355,38254
11923,52244.882780695334,61700
9426,61274.76581968856,67870
2569,2341.509235428666,6170
18197,19332.835528983116,18510
8937,40031.218513358086,38254
4431,27226.212860010237,23446
339,10320.41673337915,11106
12667,24320.509223332312,27148
19988,29981.97679596766,30850
9661,29509.12557946674,30850
21575,26495.353881736417,32084
431,12319.207585834598,13574
14733,33365.47195112177,35786
7657,41364.979235478684,40722
15156,6872.463875043937,9872
20506,52581.313715809374,62934
18860,45344.55670946013,48126
9858,9322.940931054396,7404
12056,27231.4827961148,34552
3018,10838.641801801534,11106
15633,6010.574202616519,6170
15928,21695.839827421914,22212
21439,38037.7293808088,32084
11445,9440.735404563513,7404
23447,18695.99457203784,19744
675,46702.157344822495,55530
16476,28515.436366558188,25914
3023,12891.664238833499,9872
16330,17443.857876338385,18510
1983,31727.759728142544,30850
16196,22188.59028250674,20978
1533,30299.494192583898,28382
14654,31573.03767377854,29616
22775,17262.421802210545,20978
16051,19262.05335915887,18510
3272,42963.75603678037,43190
22167,48176.49211324904,50594
1847,7187.444939863298,7404
13005,37531.97580066068,39488
24035,6517.532280544304,8638
2393,21482.852540505126,16042
19690,8210.975842894544,7404
21353,16662.3901700066,18510
2044,46152.02411843605,43190
7574,27843.82462033359,23446
22999,9732.46684243009,8638
11322,15186.109782346888,9872
21791,3349.616340503736,3702
486,42352.4165345253,40722
17970,48556.89056997899,54296
1448,38140.43852324504,35786
2715,21592.368723089647,17276
23272,18876.008502241708,14808
24165,30171.176636784374,27148
23846,23923.325756358594,20978
14507,34763.985662257735,30850
12505,29073.265583660857,25914
2772,22037.07982345565,24680
4057,28043.869799620934,24680
24579,32559.764222738402,29616
808,37249.564211025645,32084
15378,4965.423653595022,6170
20233,57003.30209749732,56764
16945,49570.9256098077,57998
13954,5753.146153747073,6170
5527,16872.128635569126,19744
18698,36781.87437588602,44424
20098,6807.231231162301,8638
6377,27046.626124648155,29616
9999,30856.97591373012,32084
20679,27902.821209751623,27148
19840,29163.10809295716,30850
20352,10358.762461429464,8638
21230,16595.271432088295,18510
5961,46767.32384334356,45658
8357,41411.75957356197,37020
10683,3093.1936509015713,6170
1694,30737.6910484406,27148
24972,36817.29656033675,39488
5993,37865.729588440154,35786
5168,49232.98454911396,53062
20494,27493.82873363897,28382
1351,33030.242337381984,28382
35,4154.890118232411,4936
21493,26606.90405571497,22212
4138,31475.0093976341,30850
16841,36883.5915769103,35786
24907,38280.291506052716,38254
21670,22161.76316003842,20978
17532,45622.523937015154,53062
18692,35407.960532836136,35786
1210,27514.29113967523,28382
8666,7373.707045781453,8638
5797,39433.55865086511,38254
24803,41073.298280671486,38254
7823,41289.89961869239,45658
1746,23605.863699777587,20978
8910,56366.20771374069,51828
16434,10091.146453949332,13574
381,34938.29224906,28382
14413,19378.395477321123,17276
16864,27720.442320623155,27148
22504,52018.406605818294,56764
2680,33297.64510234186,39488
1223,39907.46099560629,38254
5701,33670.99404607766,32084
9154,29004.25266954592,32084
18989,9728.606964363144,8638
6551,33066.72302643301,32084
6980,15935.3342267698,16042
21334,33100.00117789506,35786
11448,13001.279137149879,7404
23701,38002.80545871268,40722
4694,35863.3705625467,35786
9795,21653.6095389837,27148
12703,43292.86856968154,46892
5809,13329.364413518804,16042
4653,30485.63748613622,33318
23411,32468.275912500234,29616
6196,40412.562446644595,45658
14384,9218.387855365194,6170
16539,11195.899983536316,11106
16220,18463.884492465768,19744
12655,2760.4959586850664,8638
18297,29510.37501319565,28382
2060,23307.882721601345,17276
8586,10096.053831244693,7404
15826,11439.754386234279,9872
17189,40725.65193395565,37020
18763,35758.157022409716,30850
9473,24332.54569441028,24680
23366,49717.255859345445,55530
8359,18563.152956041107,16042
16541,10762.759277345247,8638
20227,27101.170787551397,24680
6046,13023.965793652438,7404
19975,31262.97256581719,37020
4311,17492.95168595991,17276
568,28624.831824788387,25914
19284,45791.3681319625,49360
1691,31924.068405240978,32084
12712,31646.03445039589,35786
5866,37946.41431253903,41956
8518,25668.095012337428,25914
3081,52526.47960986207,50594
7418,5222.208522893958,6170
6752,22015.203201804154,16042
12,11712.007442250146,6170
22501,23862.83621651952,25914
17251,44011.05369194786,40722
15652,48359.478929331424,48126
5619,37995.14542541567,39488
19986,23361.078325551152,27148
5167,25624.88351854624,20978
1553,36195.75389304491,41956
20729,43884.8967531954,49360
1884,40183.959287845246,41956
20029,40769.516707028204,39488
5147,33873.166773666584,29616
21864,34053.79016988375,37020
22248,38029.67217699752,39488
15358,57336.232392738835,62934
14057,40770.358581173765,37020
13834,32370.354128192444,27148
8243,15224.380364556782,16042
23945,35096.683653953725,34552
11886,4599.406460743869,6170
16376,18638.58569965941,17276
7222,35190.55746963795,38254
8886,27855.883833198095,24680
22118,5004.490366644299,6170
21979,31536.242127032197,25914
5528,22641.572654743504,19744
15661,42179.97203456251,41956
11493,6492.006570445816,6170
18152,34878.9955848177,37020
14080,32920.159311611766,37020
8050,14423.053193941774,11106
15613,62752.833610357295,65402
3518,19913.63033849241,22212
20787,38237.999940860056,41956
15702,34451.6299309897,38254
23161,12212.437829549863,12340
22455,3396.224284519224,3702
20161,-2097.9177682901754,9872
12460,41061.68515288088,39488
18221,12590.429429112946,11106
18893,37955.450989387784,38254
23837,49772.68796008677,51828
18566,18853.44318763806,18510
16391,18772.478605872246,18510
15862,40487.60511033549,41956
17763,39554.38502510579,37020
4128,3495.571408702669,6170
13006,29088.28946710007,29616
13781,42458.37312903402,40722
6681,49810.47146291153,50594
24467,8278.703963192165,6170
19920,35770.44300359505,35786
13802,16802.452839931626,13574
1103,19173.446909343475,13574
19305,15323.210165786459,13574
7070,42044.7694280319,45658
2739,22809.886018388686,16042
3198,39981.39034386338,40722
14001,33375.62993958895,34552
23806,48304.155024786014,44424
19483,2829.3019375320755,3702
19162,42490.8983182487,43190
4067,28009.540197753744,29616
3298,42351.607704548034,38254
5886,20829.33655734667,16042
12737,17928.697631638333,17276
24601,40046.14837810708,39488
618,22729.14192947615,20978
390,3734.6383221343303,3702
119,14588.5319518116,9872
